trade_id,trade_date,settlement_date,settlement_cycle_days,counterparty_id,counterparty_name,counterparty_region,instrument_id,instrument_type,instrument_liquidity_score,currency,is_cross_border,is_cross_currency,trade_value_usd,ssi_mismatch_flag,counterparty_historical_fail_rate,settlement_failed
TRD0003877,2025-03-03,2025-03-04,1,CPTY0022,Perez Inc,BR,ISIN000113,Money Market,0.795,EUR,1,1,64653.44,0,0.263,0
TRD0003878,2026-04-16,2026-04-17,1,CPTY0015,Galloway-Wyatt,JP,ISIN000208,ETF,0.76,INR,1,1,47780.62,0,0.022,0
TRD0003879,2025-06-17,2025-06-18,1,CPTY0108,Hancock and Sons,AU,ISIN000212,Money Market,0.317,ZAR,1,1,139258.03,0,0.193,0
TRD0003880,2025-10-26,2025-10-29,3,CPTY0093,Newton and Sons,JP,ISIN000216,Equity,0.458,AUD,1,1,236771.68,1,0.113,0
TRD0003881,2024-08-12,2024-08-14,2,CPTY0080,"Sanchez, Wheeler and Harvey",IN,ISIN000038,Corporate Bond,0.771,INR,1,1,1124550.6,0,0.0,0
TRD0003882,2026-05-05,2026-05-07,2,CPTY0111,"Shields, Cochran and Adams",IN,ISIN000078,ADR,0.758,SGD,1,1,141566.68,0,0.139,0
TRD0003883,2025-04-06,2025-04-07,1,CPTY0011,Dudley Group,US,ISIN000169,Equity,0.724,INR,0,1,40074.29,0,0.189,0
TRD0003884,2024-07-09,2024-07-12,3,CPTY0005,"Gardner, Robinson and Lawrence",EU,ISIN000176,ADR,0.931,EUR,1,1,48027.13,0,0.212,0
TRD0003885,2025-07-13,2025-07-14,1,CPTY0058,Lee-Davis,SG,ISIN000105,Corporate Bond,0.715,BRL,1,1,205557.03,0,0.065,0
TRD0003886,2024-10-16,2024-10-19,3,CPTY0007,"Henderson, Ramirez and Lewis",IN,ISIN000221,Money Market,0.666,ZAR,1,1,85682.24,0,0.181,0
TRD0003887,2024-11-30,2024-12-01,1,CPTY0119,"Rivera, Johnson and Wiley",CH,ISIN000214,Equity,0.859,CHF,1,1,7015.03,0,0.213,0
TRD0003888,2026-03-27,2026-03-28,1,CPTY0033,Frazier Inc,JP,ISIN000189,Equity,0.752,ZAR,1,1,752096.25,0,0.41,0
TRD0003889,2025-04-26,2025-04-27,1,CPTY0068,Russell Group,AU,ISIN000070,Money Market,0.729,GBP,1,1,353254.34,0,0.016,0
TRD0003890,2025-09-11,2025-09-12,1,CPTY0002,"Mcclain, Miller and Henderson",SG,ISIN000138,Equity,0.82,INR,1,1,14441.24,0,0.145,0
TRD0003891,2025-07-29,2025-08-01,3,CPTY0039,"Romero, Gonzalez and Brooks",AU,ISIN000221,Money Market,0.666,GBP,1,1,83878.78,0,0.265,0
TRD0003892,2025-11-21,2025-11-22,1,CPTY0034,"Dyer, Potter and Mack",AU,ISIN000041,Equity,0.67,GBP,1,1,35310.53,0,0.344,0
TRD0003893,2025-07-21,2025-07-22,1,CPTY0009,Abbott-Munoz,CH,ISIN000118,ETF,0.663,CHF,1,1,104581.25,0,0.0,0
TRD0003894,2025-05-15,2025-05-16,1,CPTY0000,"Rodriguez, Figueroa and Sanchez",UK,ISIN000164,Corporate Bond,0.817,SGD,1,1,224217.64,0,0.106,0
TRD0003895,2025-12-15,2025-12-18,3,CPTY0108,Hancock and Sons,AU,ISIN000273,Money Market,0.73,AUD,1,1,427777.67,0,0.141,0
TRD0003896,2025-07-18,2025-07-19,1,CPTY0075,"Daniels, Adkins and Brown",JP,ISIN000128,ADR,0.713,CHF,1,1,123533.65,0,0.293,1
TRD0003897,2025-05-20,2025-05-21,1,CPTY0022,Perez Inc,BR,ISIN000192,Equity,0.767,BRL,1,1,90881.16,0,0.32,1
TRD0003898,2026-01-04,2026-01-07,3,CPTY0112,"Rodriguez, Brennan and Garrison",ZA,ISIN000117,ETF,0.858,EUR,1,1,300222.24,0,0.298,0
TRD0003899,2026-04-15,2026-04-17,2,CPTY0071,House-Glover,UK,ISIN000284,Government Bond,0.759,JPY,1,1,128842.54,0,0.055,0
TRD0003900,2025-06-11,2025-06-14,3,CPTY0066,Williams PLC,EU,ISIN000101,Equity,0.577,GBP,1,1,41010.48,0,0.352,0
TRD0003901,2025-07-16,2025-07-17,1,CPTY0117,Rasmussen LLC,EU,ISIN000284,Government Bond,0.759,ZAR,1,1,22381.35,0,0.251,0
TRD0003902,2024-11-08,2024-11-09,1,CPTY0038,Harrell LLC,UK,ISIN000213,Money Market,0.678,BRL,1,1,881881.8,0,0.084,0
TRD0003903,2024-09-04,2024-09-05,1,CPTY0102,"Mckee, Gardner and Davenport",IN,ISIN000113,Money Market,0.795,AUD,1,1,2937.02,0,0.174,0
TRD0003904,2025-09-14,2025-09-17,3,CPTY0095,Harris-Walters,BR,ISIN000122,ADR,0.762,CHF,1,1,4511.12,0,0.144,0
TRD0003905,2024-07-25,2024-07-26,1,CPTY0047,"Martin, Rose and Obrien",BR,ISIN000084,Corporate Bond,0.899,AUD,1,1,76860.34,0,0.082,0
TRD0003906,2026-03-12,2026-03-13,1,CPTY0105,Nolan and Sons,BR,ISIN000164,Corporate Bond,0.817,BRL,1,1,60050.52,0,0.068,0
TRD0003907,2026-02-13,2026-02-15,2,CPTY0025,Wilkerson-Day,CH,ISIN000004,ETF,0.6,AUD,1,1,25759.63,0,0.099,0
TRD0003908,2024-12-20,2024-12-21,1,CPTY0090,"Turner, Riggs and Roman",JP,ISIN000189,Equity,0.752,USD,1,0,221599.08,0,0.148,0
TRD0003909,2025-02-13,2025-02-14,1,CPTY0103,"Tran, Jordan and Williams",SG,ISIN000081,Money Market,0.694,BRL,1,1,10574.15,1,0.112,0
TRD0003910,2024-07-27,2024-07-28,1,CPTY0067,Novak and Sons,AU,ISIN000195,ETF,0.473,AUD,1,1,21469.89,0,0.244,0
TRD0003911,2025-01-31,2025-02-02,2,CPTY0066,Williams PLC,EU,ISIN000010,ADR,0.884,SGD,1,1,49645.78,1,0.389,1
TRD0003912,2024-12-23,2024-12-24,1,CPTY0045,Spence PLC,IN,ISIN000184,Corporate Bond,0.84,GBP,1,1,66343.96,0,0.171,0
TRD0003913,2025-08-23,2025-08-24,1,CPTY0095,Harris-Walters,BR,ISIN000144,Corporate Bond,0.844,JPY,1,1,491181.13,1,0.131,1
TRD0003914,2025-02-11,2025-02-12,1,CPTY0062,Wright and Sons,BR,ISIN000077,ADR,0.808,BRL,1,1,101046.13,0,0.153,0
TRD0003915,2024-11-09,2024-11-10,1,CPTY0114,Torres-Pope,US,ISIN000215,Money Market,0.856,JPY,0,1,45490.86,1,0.408,1
TRD0003916,2026-02-28,2026-03-02,2,CPTY0092,"Garcia, Humphrey and Baker",AU,ISIN000069,Corporate Bond,0.712,ZAR,1,1,70416.01,0,0.089,0
TRD0003917,2025-06-22,2025-06-25,3,CPTY0079,"Hensley, Powell and David",SG,ISIN000191,Government Bond,0.761,BRL,1,1,108380.13,0,0.012,0
TRD0003918,2025-09-14,2025-09-16,2,CPTY0042,Rodriguez LLC,SG,ISIN000061,ADR,0.717,BRL,1,1,37472.89,0,0.052,0
TRD0003919,2026-01-29,2026-02-01,3,CPTY0007,"Henderson, Ramirez and Lewis",IN,ISIN000126,ETF,0.629,EUR,1,1,28683.48,1,0.113,0
TRD0003920,2026-02-22,2026-02-24,2,CPTY0116,Ross LLC,EU,ISIN000242,Equity,0.663,INR,1,1,90344.29,0,0.446,0
TRD0003921,2026-02-16,2026-02-17,1,CPTY0116,Ross LLC,EU,ISIN000268,Corporate Bond,0.677,EUR,1,1,3741.5,0,0.398,0
TRD0003922,2025-07-21,2025-07-22,1,CPTY0064,Baxter Inc,ZA,ISIN000270,Equity,0.37,USD,1,0,103461.11,0,0.083,0
TRD0003923,2025-09-01,2025-09-03,2,CPTY0002,"Mcclain, Miller and Henderson",SG,ISIN000287,Government Bond,0.674,AUD,1,1,146015.59,0,0.197,0
TRD0003924,2025-08-02,2025-08-03,1,CPTY0084,"Evans, Stewart and Walton",JP,ISIN000007,Money Market,0.954,AUD,1,1,1733.56,0,0.195,0
TRD0003925,2024-09-27,2024-09-28,1,CPTY0002,"Mcclain, Miller and Henderson",SG,ISIN000182,Corporate Bond,0.742,INR,1,1,47947.99,0,0.136,0
TRD0003926,2025-09-19,2025-09-21,2,CPTY0110,Patton-Jenkins,EU,ISIN000238,Equity,0.459,BRL,1,1,365016.75,0,0.036,0
TRD0003927,2024-09-28,2024-09-29,1,CPTY0050,"Brooks, Lam and Hayes",SG,ISIN000292,Government Bond,0.746,GBP,1,1,75612.83,0,0.128,0
TRD0003928,2025-01-26,2025-01-29,3,CPTY0075,"Daniels, Adkins and Brown",JP,ISIN000241,Money Market,0.797,CHF,1,1,124802.17,0,0.226,0
TRD0003929,2026-02-24,2026-02-25,1,CPTY0105,Nolan and Sons,BR,ISIN000059,Corporate Bond,0.551,EUR,1,1,251127.0,0,0.125,0
TRD0003930,2025-08-27,2025-08-28,1,CPTY0073,"Stanley, Tucker and Lee",EU,ISIN000033,Money Market,0.949,GBP,1,1,383540.22,0,0.034,0
TRD0003931,2026-04-02,2026-04-05,3,CPTY0015,Galloway-Wyatt,JP,ISIN000252,Government Bond,0.707,GBP,1,1,1652027.21,0,0.054,0
TRD0003932,2025-04-12,2025-04-15,3,CPTY0027,"Hoffman, Baker and Richards",US,ISIN000082,ETF,0.954,JPY,0,1,266915.8,0,0.228,0
TRD0003933,2025-08-27,2025-08-28,1,CPTY0003,Davis and Sons,JP,ISIN000279,ADR,0.64,GBP,1,1,57743.33,0,0.28,0
TRD0003934,2026-04-01,2026-04-02,1,CPTY0098,Williams-Cook,SG,ISIN000178,ADR,0.602,GBP,1,1,48872.05,0,0.075,0
TRD0003935,2026-02-09,2026-02-10,1,CPTY0094,Campbell-Clark,ZA,ISIN000144,Corporate Bond,0.844,SGD,1,1,7353.38,0,0.384,0
TRD0003936,2024-08-03,2024-08-06,3,CPTY0055,Jones-Young,UK,ISIN000135,ETF,0.735,EUR,1,1,299200.54,1,0.219,1
TRD0003937,2026-02-12,2026-02-13,1,CPTY0065,Morton-Chase,AU,ISIN000084,Corporate Bond,0.899,USD,1,0,64405.35,0,0.096,0
TRD0003938,2026-01-11,2026-01-13,2,CPTY0027,"Hoffman, Baker and Richards",US,ISIN000045,Equity,0.624,SGD,0,1,25993.65,0,0.151,0
TRD0003939,2025-06-09,2025-06-10,1,CPTY0079,"Hensley, Powell and David",SG,ISIN000109,Corporate Bond,0.757,JPY,1,1,28163.58,0,0.0,0
TRD0003940,2025-08-30,2025-08-31,1,CPTY0102,"Mckee, Gardner and Davenport",IN,ISIN000177,Money Market,0.444,USD,1,0,48336.48,0,0.169,0
TRD0003941,2024-12-18,2024-12-21,3,CPTY0119,"Rivera, Johnson and Wiley",CH,ISIN000184,Corporate Bond,0.84,BRL,1,1,50313.16,0,0.156,0
TRD0003942,2025-05-28,2025-05-30,2,CPTY0112,"Rodriguez, Brennan and Garrison",ZA,ISIN000139,Corporate Bond,0.747,USD,1,0,38172.94,0,0.284,0
TRD0003943,2024-09-19,2024-09-21,2,CPTY0067,Novak and Sons,AU,ISIN000142,Money Market,0.761,EUR,1,1,356236.38,1,0.119,1
TRD0003944,2026-01-24,2026-01-25,1,CPTY0092,"Garcia, Humphrey and Baker",AU,ISIN000081,Money Market,0.694,USD,1,0,5173.75,0,0.146,0
TRD0003945,2026-04-07,2026-04-08,1,CPTY0109,Johnson-Doyle,JP,ISIN000100,Equity,0.777,CHF,1,1,84824.32,0,0.076,0
TRD0003946,2025-11-21,2025-11-24,3,CPTY0004,"Guzman, Hoffman and Baldwin",JP,ISIN000170,ETF,0.808,USD,1,0,10298.58,0,0.073,0
TRD0003947,2026-02-05,2026-02-06,1,CPTY0114,Torres-Pope,US,ISIN000232,ADR,0.847,EUR,0,1,118684.19,0,0.344,0
TRD0003948,2025-01-10,2025-01-12,2,CPTY0018,"Adams, Zuniga and Wong",US,ISIN000093,Corporate Bond,0.498,JPY,0,1,50189.64,0,0.135,1
TRD0003949,2025-02-18,2025-02-20,2,CPTY0074,Novak PLC,IN,ISIN000017,Equity,0.778,JPY,1,1,42749.87,0,0.123,0
TRD0003950,2026-05-12,2026-05-13,1,CPTY0065,Morton-Chase,AU,ISIN000172,ETF,0.753,AUD,1,1,51190.98,0,0.048,0
TRD0003951,2024-07-27,2024-07-28,1,CPTY0045,Spence PLC,IN,ISIN000189,Equity,0.752,EUR,1,1,158764.22,0,0.163,0
TRD0003952,2025-06-16,2025-06-17,1,CPTY0075,"Daniels, Adkins and Brown",JP,ISIN000280,Government Bond,0.518,CHF,1,1,108780.83,0,0.306,0
TRD0003953,2025-01-22,2025-01-24,2,CPTY0088,Suarez LLC,SG,ISIN000253,Government Bond,0.662,AUD,1,1,13697.73,0,0.101,0
TRD0003954,2025-03-29,2025-03-30,1,CPTY0103,"Tran, Jordan and Williams",SG,ISIN000173,Government Bond,0.851,GBP,1,1,59454.9,0,0.137,0
TRD0003955,2026-05-02,2026-05-04,2,CPTY0048,Hickman Ltd,UK,ISIN000141,Corporate Bond,0.529,ZAR,1,1,481167.55,0,0.146,0
TRD0003956,2026-03-28,2026-03-29,1,CPTY0102,"Mckee, Gardner and Davenport",IN,ISIN000068,ETF,0.348,BRL,1,1,45537.51,0,0.22,0
TRD0003957,2024-09-07,2024-09-09,2,CPTY0003,Davis and Sons,JP,ISIN000257,ADR,0.8,EUR,1,1,226264.86,0,0.246,0
TRD0003958,2025-06-08,2025-06-09,1,CPTY0107,Dickson-Brady,BR,ISIN000000,Equity,0.671,ZAR,1,1,34743.14,0,0.084,0
TRD0003959,2026-05-05,2026-05-06,1,CPTY0022,Perez Inc,BR,ISIN000262,Equity,0.864,BRL,1,1,22893.4,1,0.291,1
TRD0003960,2024-10-01,2024-10-02,1,CPTY0094,Campbell-Clark,ZA,ISIN000060,Corporate Bond,0.841,JPY,1,1,97337.3,0,0.357,1
TRD0003961,2026-02-24,2026-02-25,1,CPTY0015,Galloway-Wyatt,JP,ISIN000112,ADR,0.715,GBP,1,1,5303.4,0,0.134,0
TRD0003962,2026-03-24,2026-03-26,2,CPTY0049,"Harris, Collins and Carney",IN,ISIN000196,Money Market,0.552,USD,1,0,122690.06,0,0.298,0
TRD0003963,2025-01-02,2025-01-05,3,CPTY0038,Harrell LLC,UK,ISIN000124,Government Bond,0.891,EUR,1,1,68749.34,0,0.037,0
TRD0003964,2024-12-12,2024-12-13,1,CPTY0076,"Woods, Calhoun and Schmidt",EU,ISIN000184,Corporate Bond,0.84,BRL,1,1,36243.42,0,0.155,0
TRD0003965,2026-03-23,2026-03-26,3,CPTY0079,"Hensley, Powell and David",SG,ISIN000242,Equity,0.663,INR,1,1,44473.06,0,0.06,0
TRD0003966,2026-01-25,2026-01-26,1,CPTY0101,"Patterson, Smith and Jones",IN,ISIN000054,Equity,0.566,ZAR,1,1,126429.77,0,0.0,0
TRD0003967,2025-10-01,2025-10-02,1,CPTY0039,"Romero, Gonzalez and Brooks",AU,ISIN000142,Money Market,0.761,INR,1,1,34478.61,1,0.214,1
TRD0003968,2025-12-19,2025-12-22,3,CPTY0114,Torres-Pope,US,ISIN000052,Money Market,0.731,EUR,0,1,96906.55,0,0.435,0
TRD0003969,2025-03-31,2025-04-01,1,CPTY0014,Williams and Sons,JP,ISIN000107,ADR,0.819,AUD,1,1,9038.21,1,0.228,1
TRD0003970,2026-05-01,2026-05-03,2,CPTY0027,"Hoffman, Baker and Richards",US,ISIN000221,Money Market,0.666,SGD,0,1,111191.4,0,0.202,0
TRD0003971,2026-01-05,2026-01-06,1,CPTY0093,Newton and Sons,JP,ISIN000058,Money Market,0.884,BRL,1,1,93936.54,0,0.189,0
TRD0003972,2025-10-19,2025-10-20,1,CPTY0094,Campbell-Clark,ZA,ISIN000280,Government Bond,0.518,SGD,1,1,1367821.0,0,0.329,0
TRD0003973,2025-11-05,2025-11-06,1,CPTY0085,Smith PLC,US,ISIN000027,Corporate Bond,0.862,AUD,0,1,24570.76,0,0.078,0
TRD0003974,2025-05-30,2025-05-31,1,CPTY0031,Carlson-Cruz,SG,ISIN000123,ETF,0.479,INR,1,1,48505.3,0,0.239,0
TRD0003975,2024-11-07,2024-11-08,1,CPTY0010,Blair PLC,BR,ISIN000174,ETF,0.805,BRL,1,1,73206.38,0,0.016,0
TRD0003976,2025-10-23,2025-10-24,1,CPTY0004,"Guzman, Hoffman and Baldwin",JP,ISIN000197,Money Market,0.737,INR,1,1,1103.66,0,0.0,0
TRD0003977,2024-10-18,2024-10-19,1,CPTY0100,Figueroa PLC,JP,ISIN000040,Money Market,0.661,CHF,1,1,64005.49,0,0.113,0
TRD0003978,2026-03-03,2026-03-05,2,CPTY0105,Nolan and Sons,BR,ISIN000078,ADR,0.758,USD,1,0,95500.03,1,0.061,0
TRD0003979,2024-12-09,2024-12-10,1,CPTY0079,"Hensley, Powell and David",SG,ISIN000007,Money Market,0.954,AUD,1,1,1036037.72,0,0.026,0
TRD0003980,2026-03-25,2026-03-27,2,CPTY0055,Jones-Young,UK,ISIN000000,Equity,0.671,EUR,1,1,101873.52,0,0.273,0
TRD0003981,2024-12-09,2024-12-11,2,CPTY0104,Nolan-Flynn,CH,ISIN000166,Equity,0.584,CHF,1,1,4835.96,0,0.136,0
TRD0003982,2026-03-19,2026-03-21,2,CPTY0067,Novak and Sons,AU,ISIN000042,Money Market,0.632,ZAR,1,1,205152.39,0,0.176,1
TRD0003983,2024-08-17,2024-08-20,3,CPTY0085,Smith PLC,US,ISIN000092,Money Market,0.967,CHF,0,1,57517.16,0,0.0,0
TRD0003984,2025-09-17,2025-09-20,3,CPTY0056,"Washington, Ryan and Cummings",US,ISIN000116,Corporate Bond,0.879,INR,0,1,26555.97,0,0.267,0
TRD0003985,2025-03-31,2025-04-01,1,CPTY0081,Sandoval-Cunningham,JP,ISIN000092,Money Market,0.967,BRL,1,1,84006.86,0,0.107,0
TRD0003986,2025-08-19,2025-08-21,2,CPTY0014,Williams and Sons,JP,ISIN000058,Money Market,0.884,CHF,1,1,29470.3,0,0.178,0
TRD0003987,2025-02-05,2025-02-07,2,CPTY0018,"Adams, Zuniga and Wong",US,ISIN000026,Money Market,0.941,JPY,0,1,478128.2,1,0.226,0
TRD0003988,2025-10-08,2025-10-09,1,CPTY0088,Suarez LLC,SG,ISIN000240,Money Market,0.808,INR,1,1,23612.39,0,0.077,0
TRD0003989,2025-08-24,2025-08-27,3,CPTY0054,Jones Inc,JP,ISIN000124,Government Bond,0.891,AUD,1,1,355318.37,0,0.0,0
TRD0003990,2024-11-09,2024-11-10,1,CPTY0087,Anderson-Bailey,BR,ISIN000263,ADR,0.489,USD,1,0,4811.4,1,0.183,1
TRD0003991,2025-03-10,2025-03-13,3,CPTY0041,George Group,CH,ISIN000173,Government Bond,0.851,INR,1,1,71630.45,0,0.119,0
TRD0003992,2025-12-30,2026-01-02,3,CPTY0106,"Wright, Garcia and Deleon",CH,ISIN000207,Corporate Bond,0.501,EUR,1,1,3573.93,0,0.277,0
TRD0003993,2025-02-14,2025-02-16,2,CPTY0049,"Harris, Collins and Carney",IN,ISIN000239,ETF,0.675,INR,1,1,10877.9,0,0.271,0
TRD0003994,2025-02-11,2025-02-13,2,CPTY0093,Newton and Sons,JP,ISIN000047,Government Bond,0.772,EUR,1,1,145357.69,0,0.155,0
TRD0003995,2025-09-19,2025-09-20,1,CPTY0112,"Rodriguez, Brennan and Garrison",ZA,ISIN000121,Equity,0.678,GBP,1,1,4204.98,0,0.283,0
TRD0003996,2025-01-25,2025-01-27,2,CPTY0090,"Turner, Riggs and Roman",JP,ISIN000114,Money Market,0.872,SGD,1,1,343304.26,0,0.098,0
TRD0003997,2026-04-29,2026-05-02,3,CPTY0107,Dickson-Brady,BR,ISIN000115,ETF,0.879,ZAR,1,1,109874.67,0,0.114,0
TRD0003998,2025-08-05,2025-08-06,1,CPTY0023,Morales-Jones,JP,ISIN000258,Government Bond,0.682,GBP,1,1,2564.61,0,0.085,0
TRD0003999,2026-06-01,2026-06-02,1,CPTY0040,Ryan PLC,AU,ISIN000198,Corporate Bond,0.768,AUD,1,1,7512.51,0,0.412,0
TRD0004000,2025-12-11,2025-12-12,1,CPTY0107,Dickson-Brady,BR,ISIN000239,ETF,0.675,AUD,1,1,584135.94,0,0.144,0
TRD0004001,2026-03-27,2026-03-28,1,CPTY0005,"Gardner, Robinson and Lawrence",EU,ISIN000168,ETF,0.833,ZAR,1,1,120547.57,0,0.193,0
TRD0004002,2024-09-13,2024-09-15,2,CPTY0094,Campbell-Clark,ZA,ISIN000011,Equity,0.584,EUR,1,1,171463.33,1,0.41,1
TRD0004003,2024-10-15,2024-10-16,1,CPTY0114,Torres-Pope,US,ISIN000229,Government Bond,0.395,SGD,0,1,18703.46,1,0.419,1
TRD0004004,2026-02-04,2026-02-07,3,CPTY0084,"Evans, Stewart and Walton",JP,ISIN000178,ADR,0.602,INR,1,1,44397.39,0,0.182,0
TRD0004005,2026-03-04,2026-03-05,1,CPTY0005,"Gardner, Robinson and Lawrence",EU,ISIN000055,ADR,0.974,ZAR,1,1,245664.05,1,0.165,1
TRD0004006,2025-05-17,2025-05-19,2,CPTY0010,Blair PLC,BR,ISIN000267,Equity,0.87,CHF,1,1,32215.81,0,0.0,0
TRD0004007,2026-06-15,2026-06-18,3,CPTY0092,"Garcia, Humphrey and Baker",AU,ISIN000218,ADR,0.699,SGD,1,1,50906.17,0,0.167,0
TRD0004008,2024-08-17,2024-08-18,1,CPTY0054,Jones Inc,JP,ISIN000038,Corporate Bond,0.771,INR,1,1,931947.67,0,0.0,0
TRD0004009,2025-02-02,2025-02-05,3,CPTY0016,James Group,IN,ISIN000138,Equity,0.82,ZAR,1,1,193884.17,0,0.216,0
TRD0004010,2026-05-06,2026-05-08,2,CPTY0114,Torres-Pope,US,ISIN000172,ETF,0.753,INR,0,1,237238.46,0,0.353,0
TRD0004011,2025-11-23,2025-11-25,2,CPTY0081,Sandoval-Cunningham,JP,ISIN000009,ADR,0.487,CHF,1,1,295362.18,0,0.079,1
TRD0004012,2024-10-08,2024-10-09,1,CPTY0058,Lee-Davis,SG,ISIN000046,Equity,0.757,INR,1,1,145771.96,0,0.059,0
TRD0004013,2025-12-28,2025-12-29,1,CPTY0072,Henderson-Bernard,CH,ISIN000090,Money Market,0.458,EUR,1,1,6919.05,0,0.189,0
TRD0004014,2026-05-05,2026-05-06,1,CPTY0021,"Watts, Robinson and Nguyen",IN,ISIN000250,Equity,0.609,INR,1,1,8581.03,0,0.065,0
TRD0004015,2024-10-13,2024-10-15,2,CPTY0102,"Mckee, Gardner and Davenport",IN,ISIN000226,ADR,0.732,JPY,1,1,176932.39,0,0.215,0
TRD0004016,2025-01-11,2025-01-14,3,CPTY0049,"Harris, Collins and Carney",IN,ISIN000264,Money Market,0.772,GBP,1,1,40980.31,0,0.318,0
TRD0004017,2024-10-23,2024-10-24,1,CPTY0086,"Ferrell, Jones and Lewis",AU,ISIN000066,Money Market,0.57,EUR,1,1,10082.26,0,0.232,0
TRD0004018,2026-01-05,2026-01-08,3,CPTY0064,Baxter Inc,ZA,ISIN000203,Equity,0.533,USD,1,0,16475.56,0,0.151,0
TRD0004019,2025-03-09,2025-03-10,1,CPTY0034,"Dyer, Potter and Mack",AU,ISIN000019,ETF,0.741,INR,1,1,100009.65,0,0.329,0
TRD0004020,2026-04-06,2026-04-09,3,CPTY0095,Harris-Walters,BR,ISIN000295,Government Bond,0.806,USD,1,0,34506.49,1,0.104,0
TRD0004021,2025-01-10,2025-01-11,1,CPTY0035,Rodriguez-Graham,UK,ISIN000272,ADR,0.793,SGD,1,1,13430.33,0,0.229,0
TRD0004022,2026-02-13,2026-02-15,2,CPTY0039,"Romero, Gonzalez and Brooks",AU,ISIN000288,Equity,0.912,AUD,1,1,20131.36,0,0.248,0
TRD0004023,2026-04-18,2026-04-19,1,CPTY0096,Wagner-King,ZA,ISIN000027,Corporate Bond,0.862,CHF,1,1,141283.48,0,0.028,0
TRD0004024,2025-12-09,2025-12-11,2,CPTY0112,"Rodriguez, Brennan and Garrison",ZA,ISIN000086,Equity,0.705,ZAR,1,1,43279.13,0,0.162,0
TRD0004025,2025-05-03,2025-05-04,1,CPTY0046,Anderson Group,UK,ISIN000123,ETF,0.479,EUR,1,1,2257138.44,0,0.276,0
TRD0004026,2025-07-17,2025-07-20,3,CPTY0017,"Flowers, Martin and Kelly",CH,ISIN000212,Money Market,0.317,BRL,1,1,23306.0,0,0.225,0
TRD0004027,2024-10-20,2024-10-22,2,CPTY0001,Doyle Ltd,US,ISIN000199,Equity,0.451,INR,0,1,80604.98,0,0.086,0
TRD0004028,2025-09-23,2025-09-24,1,CPTY0011,Dudley Group,US,ISIN000295,Government Bond,0.806,CHF,0,1,7231.8,0,0.309,0
TRD0004029,2025-11-05,2025-11-08,3,CPTY0104,Nolan-Flynn,CH,ISIN000268,Corporate Bond,0.677,INR,1,1,405274.96,0,0.075,0
TRD0004030,2025-01-26,2025-01-28,2,CPTY0020,Gray-Mayo,JP,ISIN000238,Equity,0.459,BRL,1,1,26010.94,0,0.26,0
TRD0004031,2025-11-01,2025-11-02,1,CPTY0025,Wilkerson-Day,CH,ISIN000206,ADR,0.851,BRL,1,1,63549.89,0,0.151,0
TRD0004032,2025-05-19,2025-05-20,1,CPTY0040,Ryan PLC,AU,ISIN000202,Corporate Bond,0.621,BRL,1,1,346638.91,0,0.287,1
TRD0004033,2025-04-19,2025-04-21,2,CPTY0021,"Watts, Robinson and Nguyen",IN,ISIN000239,ETF,0.675,USD,1,0,48487.1,1,0.14,1
TRD0004034,2025-06-18,2025-06-19,1,CPTY0065,Morton-Chase,AU,ISIN000048,Government Bond,0.743,SGD,1,1,29283.51,0,0.088,0
TRD0004035,2024-08-29,2024-08-30,1,CPTY0088,Suarez LLC,SG,ISIN000025,Government Bond,0.659,SGD,1,1,117003.16,0,0.103,0
TRD0004036,2025-11-06,2025-11-08,2,CPTY0083,"Edwards, Baker and Anderson",US,ISIN000093,Corporate Bond,0.498,AUD,0,1,117920.65,0,0.019,0
TRD0004037,2026-03-11,2026-03-13,2,CPTY0048,Hickman Ltd,UK,ISIN000140,Corporate Bond,0.496,INR,1,1,8894.44,0,0.096,0
TRD0004038,2026-05-16,2026-05-18,2,CPTY0097,Davis Group,EU,ISIN000023,ADR,0.752,USD,1,0,10756.05,0,0.137,0
TRD0004039,2026-02-19,2026-02-20,1,CPTY0058,Lee-Davis,SG,ISIN000104,Money Market,0.671,GBP,1,1,65608.49,0,0.008,0
TRD0004040,2024-09-12,2024-09-14,2,CPTY0113,Gonzalez Group,UK,ISIN000052,Money Market,0.731,CHF,1,1,809320.61,1,0.198,1
TRD0004041,2025-05-10,2025-05-13,3,CPTY0084,"Evans, Stewart and Walton",JP,ISIN000109,Corporate Bond,0.757,GBP,1,1,44400.94,0,0.184,0
TRD0004042,2025-08-06,2025-08-08,2,CPTY0085,Smith PLC,US,ISIN000180,ETF,0.947,SGD,0,1,67211.36,0,0.185,0
TRD0004043,2026-02-04,2026-02-05,1,CPTY0034,"Dyer, Potter and Mack",AU,ISIN000187,ADR,0.766,CHF,1,1,34028.01,0,0.266,0
TRD0004044,2025-02-03,2025-02-06,3,CPTY0087,Anderson-Bailey,BR,ISIN000078,ADR,0.758,SGD,1,1,39150.7,0,0.071,0
TRD0004045,2025-12-23,2025-12-25,2,CPTY0038,Harrell LLC,UK,ISIN000113,Money Market,0.795,EUR,1,1,205133.66,0,0.149,0
TRD0004046,2026-06-29,2026-07-01,2,CPTY0114,Torres-Pope,US,ISIN000263,ADR,0.489,INR,0,1,83660.0,1,0.254,1
TRD0004047,2026-05-14,2026-05-17,3,CPTY0061,Powell LLC,UK,ISIN000270,Equity,0.37,BRL,1,1,34943.01,0,0.082,0
